artist_name,artist_id,song_title,song_id,song_path,song_api_path
Deftones,14195,Digital Bath,140218,/Deftones-digital-bath-lyrics,/songs/140218
Deftones,14195,Mascara,187361,/Deftones-mascara-lyrics,/songs/187361
Deftones,14195,Knife Prty,140226,/Deftones-knife-prty-lyrics,/songs/140226
Deftones,14195,Rosemary,97526,/Deftones-rosemary-lyrics,/songs/97526
Deftones,14195,MX,186568,/Deftones-mx-lyrics,/songs/186568
Deftones,14195,Entombed,97527,/Deftones-entombed-lyrics,/songs/97527
Deftones,14195,Beauty School,81218,/Deftones-beauty-school-lyrics,/songs/81218
Deftones,14195,Diamond Eyes,81212,/Deftones-diamond-eyes-lyrics,/songs/81212
System of a Down,16259,Chop Suey!,88430,/System-of-a-down-chop-suey-lyrics,/songs/88430
System of a Down,16259,Toxicity,80268,/System-of-a-down-toxicity-lyrics,/songs/80268
System of a Down,16259,B.Y.O.B.,75978,/System-of-a-down-byob-lyrics,/songs/75978
System of a Down,16259,Aerials,94438,/System-of-a-down-aerials-lyrics,/songs/94438
System of a Down,16259,Sugar,70696,/System-of-a-down-sugar-lyrics,/songs/70696
System of a Down,16259,Lonely Day,105739,/System-of-a-down-lonely-day-lyrics,/songs/105739
System of a Down,16259,Prison Song,122385,/System-of-a-down-prison-song-lyrics,/songs/122385
System of a Down,16259,Hypnotize,105732,/System-of-a-down-hypnotize-lyrics,/songs/105732
System of a Down,16259,I-E-A-I-A-I-O,151435,/System-of-a-down-i-e-a-i-a-i-o-lyrics,/songs/151435
System of a Down,16259,ATWA,111689,/System-of-a-down-atwa-lyrics,/songs/111689
System of a Down,16259,Deer Dance,310389,/System-of-a-down-deer-dance-lyrics,/songs/310389
System of a Down,16259,Soldier Side,105740,/System-of-a-down-soldier-side-lyrics,/songs/105740
System of a Down,16259,Violent Pornography,185084,/System-of-a-down-violent-pornography-lyrics,/songs/185084
System of a Down,16259,Vicinity of Obscenity,105736,/System-of-a-down-vicinity-of-obscenity-lyrics,/songs/105736
System of a Down,16259,Cigaro,124934,/System-of-a-down-cigaro-lyrics,/songs/124934
Slipknot,20222,Snuff,73687,/Slipknot-snuff-lyrics,/songs/73687
Slipknot,20222,Psychosocial,295819,/Slipknot-psychosocial-lyrics,/songs/295819
Slipknot,20222,Duality,186578,/Slipknot-duality-lyrics,/songs/186578
Slipknot,20222,(sic),73689,/Slipknot-sic-lyrics,/songs/73689
Slipknot,20222,Unsainted,4558411,/Slipknot-unsainted-lyrics,/songs/4558411
Slipknot,20222,Wait and Bleed,73691,/Slipknot-wait-and-bleed-lyrics,/songs/73691
Slipknot,20222,The Devil in I,504693,/Slipknot-the-devil-in-i-lyrics,/songs/504693
Slipknot,20222,Eyeless,73690,/Slipknot-eyeless-lyrics,/songs/73690
Slipknot,20222,People = Shit,180484,/Slipknot-people-shit-lyrics,/songs/180484
Slipknot,20222,Nero Forte,4558440,/Slipknot-nero-forte-lyrics,/songs/4558440
Slipknot,20222,Spit It Out,73693,/Slipknot-spit-it-out-lyrics,/songs/73693
Slipknot,20222,Before I Forget,134527,/Slipknot-before-i-forget-lyrics,/songs/134527
Slipknot,20222,"Vermilion, Pt. 2",235027,/Slipknot-vermilion-pt-2-lyrics,/songs/235027
Slipknot,20222,Custer,533998,/Slipknot-custer-lyrics,/songs/533998
Slipknot,20222,Solway Firth,4558449,/Slipknot-solway-firth-lyrics,/songs/4558449
Korn,6578,Freak On a Leash,64234,/Korn-freak-on-a-leash-lyrics,/songs/64234
Korn,6578,Daddy,198795,/Korn-daddy-lyrics,/songs/198795
Korn,6578,Blind,198770,/Korn-blind-lyrics,/songs/198770
Korn,6578,All in the Family,214435,/Korn-all-in-the-family-lyrics,/songs/214435
Korn,6578,Falling Away from Me,64433,/Korn-falling-away-from-me-lyrics,/songs/64433
Korn,6578,Twist,301982,/Korn-twist-lyrics,/songs/301982
Korn,6578,Faget,134166,/Korn-faget-lyrics,/songs/134166
Korn,6578,Got the Life,63905,/Korn-got-the-life-lyrics,/songs/63905
Korn,6578,Coming Undone,135102,/Korn-coming-undone-lyrics,/songs/135102
Korn,6578,Twisted Transistor,69415,/Korn-twisted-transistor-lyrics,/songs/69415
Korn,6578,A.D.I.D.A.S.,63906,/Korn-adidas-lyrics,/songs/63906
Korn,6578,Clown,198778,/Korn-clown-lyrics,/songs/198778
Korn,6578,Rotting in Vain,2822214,/Korn-rotting-in-vain-lyrics,/songs/2822214
Korn,6578,Trash,228056,/Korn-trash-lyrics,/songs/228056
Korn,6578,Shoots and Ladders,198784,/Korn-shoots-and-ladders-lyrics,/songs/198784
Bring Me The Horizon,32137,Drown,548384,/Bring-me-the-horizon-drown-lyrics,/songs/548384
Bring Me The Horizon,32137,Can You Feel My Heart,123828,/Bring-me-the-horizon-can-you-feel-my-heart-lyrics,/songs/123828
Bring Me The Horizon,32137,Parasite Eve,5405239,/Bring-me-the-horizon-parasite-eve-lyrics,/songs/5405239
Bring Me The Horizon,32137,MANTRA,3616146,/Bring-me-the-horizon-mantra-lyrics,/songs/3616146
Bring Me The Horizon,32137,Follow You,2291901,/Bring-me-the-horizon-follow-you-lyrics,/songs/2291901
Bring Me The Horizon,32137,Kingslayer,6058780,/Bring-me-the-horizon-kingslayer-lyrics,/songs/6058780
Bring Me The Horizon,32137,Happy Song,2174634,/Bring-me-the-horizon-happy-song-lyrics,/songs/2174634
Bring Me The Horizon,32137,Ludens,4912244,/Bring-me-the-horizon-ludens-lyrics,/songs/4912244
Bring Me The Horizon,32137,Doomed,2291900,/Bring-me-the-horizon-doomed-lyrics,/songs/2291900
Bring Me The Horizon,32137,n/A,9928657,/Bring-me-the-horizon-n-a-lyrics,/songs/9928657
Bring Me The Horizon,32137,Throne,2261403,/Bring-me-the-horizon-throne-lyrics,/songs/2261403
Bring Me The Horizon,32137,Sleepwalking,123839,/Bring-me-the-horizon-sleepwalking-lyrics,/songs/123839
Bring Me The Horizon,32137,Hospital for Souls,124032,/Bring-me-the-horizon-hospital-for-souls-lyrics,/songs/124032
Bring Me The Horizon,32137,medicine,4001966,/Bring-me-the-horizon-medicine-lyrics,/songs/4001966
Bring Me The Horizon,32137,Teardrops,6058777,/Bring-me-the-horizon-teardrops-lyrics,/songs/6058777
Architects,135395,Doomsday,3225078,/Architects-doomsday-lyrics,/songs/3225078
Architects,135395,Hereafter,3951688,/Architects-hereafter-lyrics,/songs/3951688
Architects,135395,Memento Mori,2481827,/Architects-memento-mori-lyrics,/songs/2481827
Architects,135395,Gone With the Wind,2454722,/Architects-gone-with-the-wind-lyrics,/songs/2454722
Architects,135395,Animals,6076850,/Architects-animals-lyrics,/songs/6076850
Architects,135395,Royal Beggars,3952511,/Architects-royal-beggars-lyrics,/songs/3952511
Architects,135395,Dead Butterflies,6080886,/Architects-dead-butterflies-lyrics,/songs/6080886
Architects,135395,Holy Hell,3952508,/Architects-holy-hell-lyrics,/songs/3952508
Architects,135395,Nihilist,2478537,/Architects-nihilist-lyrics,/songs/2478537
Architects,135395,Modern Misery,3952512,/Architects-modern-misery-lyrics,/songs/3952512
Architects,135395,A Match Made in Heaven,2434991,/Architects-a-match-made-in-heaven-lyrics,/songs/2434991
Architects,135395,Death Is Not Defeat,3952505,/Architects-death-is-not-defeat-lyrics,/songs/3952505
Architects,135395,Seeing Red,9800861,/Architects-seeing-red-lyrics,/songs/9800861
Architects,135395,Black Lungs,6080883,/Architects-black-lungs-lyrics,/songs/6080883
Architects,135395,A Wasted Hymn,3952513,/Architects-a-wasted-hymn-lyrics,/songs/3952513
Gojira,336117,Flying Whales,743117,/Gojira-flying-whales-lyrics,/songs/743117
Gojira,336117,Stranded,2467387,/Gojira-stranded-lyrics,/songs/2467387
Gojira,336117,Silvera,2477172,/Gojira-silvera-lyrics,/songs/2477172
Gojira,336117,L’enfant sauvage,1279472,/Gojira-lenfant-sauvage-lyrics,/songs/1279472
Gojira,336117,The Art of Dying,1781847,/Gojira-the-art-of-dying-lyrics,/songs/1781847
Gojira,336117,Global Warming,1041508,/Gojira-global-warming-lyrics,/songs/1041508
Gojira,336117,Born in Winter,868686,/Gojira-born-in-winter-lyrics,/songs/868686
Gojira,336117,The Heaviest Matter of the Universe,1089925,/Gojira-the-heaviest-matter-of-the-universe-lyrics,/songs/1089925
Gojira,336117,The Gift of Guilt,1329694,/Gojira-the-gift-of-guilt-lyrics,/songs/1329694
Gojira,336117,Born for One Thing,6495290,/Gojira-born-for-one-thing-lyrics,/songs/6495290
Gojira,336117,Backbone,1553799,/Gojira-backbone-lyrics,/songs/1553799
Gojira,336117,The Shooting Star,2597793,/Gojira-the-shooting-star-lyrics,/songs/2597793
Gojira,336117,Ocean Planet,883640,/Gojira-ocean-planet-lyrics,/songs/883640
Gojira,336117,Amazonia,6495291,/Gojira-amazonia-lyrics,/songs/6495291
Gojira,336117,Oroborus,724333,/Gojira-oroborus-lyrics,/songs/724333
Mastodon,14779,Blood and Thunder,58962,/Mastodon-blood-and-thunder-lyrics,/songs/58962
Mastodon,14779,Oblivion,190723,/Mastodon-oblivion-lyrics,/songs/190723
Mastodon,14779,Steambreather,3034858,/Mastodon-steambreather-lyrics,/songs/3034858
Mastodon,14779,Toe to Toes,3214803,/Mastodon-toe-to-toes-lyrics,/songs/3214803
Mastodon,14779,Sultan’s Curse,2967420,/Mastodon-sultans-curse-lyrics,/songs/2967420
Mastodon,14779,Jaguar God,3040828,/Mastodon-jaguar-god-lyrics,/songs/3040828
Mastodon,14779,Crack the Skye,190731,/Mastodon-crack-the-skye-lyrics,/songs/190731
Mastodon,14779,Show Yourself,2973618,/Mastodon-show-yourself-lyrics,/songs/2973618
Mastodon,14779,The Czar,190729,/Mastodon-the-czar-lyrics,/songs/190729
Mastodon,14779,The Motherload,462901,/Mastodon-the-motherload-lyrics,/songs/462901
Mastodon,14779,Cold Dark Place,3214804,/Mastodon-cold-dark-place-lyrics,/songs/3214804
Mastodon,14779,The Last Baron,190733,/Mastodon-the-last-baron-lyrics,/songs/190733
Mastodon,14779,Roots Remain,3040814,/Mastodon-roots-remain-lyrics,/songs/3040814
Mastodon,14779,Divinations,190725,/Mastodon-divinations-lyrics,/songs/190725
Mastodon,14779,I Am Ahab,451242,/Mastodon-i-am-ahab-lyrics,/songs/451242
Spiritbox,1245395,Circle With Me,6724453,/Spiritbox-circle-with-me-lyrics,/songs/6724453
Spiritbox,1245395,Holy Roller,5730863,/Spiritbox-holy-roller-lyrics,/songs/5730863
Spiritbox,1245395,Constance,6229500,/Spiritbox-constance-lyrics,/songs/6229500
Spiritbox,1245395,Jaded,9454698,/Spiritbox-jaded-lyrics,/songs/9454698
Spiritbox,1245395,Blessed Be,5303648,/Spiritbox-blessed-be-lyrics,/songs/5303648
Spiritbox,1245395,Rule of Nines,5060848,/Spiritbox-rule-of-nines-lyrics,/songs/5060848
Spiritbox,1245395,Soft Spine,10832382,/Spiritbox-soft-spine-lyrics,/songs/10832382
Spiritbox,1245395,Yellowjacket,6840193,/Spiritbox-yellowjacket-lyrics,/songs/6840193
Spiritbox,1245395,Sun Killer,6840191,/Spiritbox-sun-killer-lyrics,/songs/6840191
Spiritbox,1245395,Secret Garden,6840195,/Spiritbox-secret-garden-lyrics,/songs/6840195
Spiritbox,1245395,Hurt You,6840192,/Spiritbox-hurt-you-lyrics,/songs/6840192
Spiritbox,1245395,Perfect Soul,11107145,/Spiritbox-perfect-soul-lyrics,/songs/11107145
Spiritbox,1245395,Cellar Door,9454697,/Spiritbox-cellar-door-lyrics,/songs/9454697
Spiritbox,1245395,Eternal Blue,6840197,/Spiritbox-eternal-blue-lyrics,/songs/6840197
Spiritbox,1245395,TYG,11026652,/Megan-thee-stallion-tyg-lyrics,/songs/11026652
Loathe,976535,Is It Really You?,5059658,/Loathe-is-it-really-you-lyrics,/songs/5059658
Loathe,976535,Two-Way Mirror,5059654,/Loathe-two-way-mirror-lyrics,/songs/5059654
Loathe,976535,Screaming,5059657,/Loathe-screaming-lyrics,/songs/5059657
Loathe,976535,A Sad Cartoon,5059660,/Loathe-a-sad-cartoon-lyrics,/songs/5059660
Loathe,976535,I Let It in and It Took Everything...,5059662,/Loathe-i-let-it-in-and-it-took-everything-lyrics,/songs/5059662
Loathe,976535,New Faces in the Dark,4884914,/Loathe-new-faces-in-the-dark-lyrics,/songs/4884914
Loathe,976535,Aggressive Evolution,5059652,/Loathe-aggressive-evolution-lyrics,/songs/5059652
Loathe,976535,Heavy Is the Head That Falls with the Weight of a Thousand Thoughts,5059659,/Loathe-heavy-is-the-head-that-falls-with-the-weight-of-a-thousand-thoughts-lyrics,/songs/5059659
Loathe,976535,Gifted Every Strength,11699520,/Loathe-gifted-every-strength-lyrics,/songs/11699520
Loathe,976535,Gored,4884915,/Loathe-gored-lyrics,/songs/4884915
Loathe,976535,Broken Vision Rhythm,5059653,/Loathe-broken-vision-rhythm-lyrics,/songs/5059653
Loathe,976535,It’s Yours,3026808,/Loathe-its-yours-lyrics,/songs/3026808
Loathe,976535,Loathe,3054853,/Loathe-loathe-lyrics,/songs/3054853
Loathe,976535,451 Days,5059655,/Loathe-451-days-lyrics,/songs/5059655
Loathe,976535,White Hot,3349084,/Loathe-white-hot-lyrics,/songs/3349084
eleventwelfth,1418542,Your Head As My Favourite Bookstore,3579078,/Eleventwelfth-your-head-as-my-favourite-bookstore-lyrics,/songs/3579078
eleventwelfth,1418542,"the more i try to trace you forthwith, the less i want to know where to find you",8948740,/Eleventwelfth-the-more-i-try-to-trace-you-forthwith-the-less-i-want-to-know-where-to-find-you-lyrics,/songs/8948740
eleventwelfth,1418542,Take Care,4025047,/Eleventwelfth-take-care-lyrics,/songs/4025047
eleventwelfth,1418542,another night awake with you on my mind.,8948732,/Eleventwelfth-another-night-awake-with-you-on-my-mind-lyrics,/songs/8948732
eleventwelfth,1418542,front-and-centre,8948741,/Eleventwelfth-front-and-centre-lyrics,/songs/8948741
eleventwelfth,1418542,Farther Than I Might Have Ever Figured,4025013,/Eleventwelfth-farther-than-i-might-have-ever-figured-lyrics,/songs/4025013
eleventwelfth,1418542,Along with Its Consequences,4038311,/Eleventwelfth-along-with-its-consequences-lyrics,/songs/4038311
eleventwelfth,1418542,Later On,4025049,/Eleventwelfth-later-on-lyrics,/songs/4025049
eleventwelfth,1418542,(stay here) for a while,8948733,/Eleventwelfth-stay-here-for-a-while-lyrics,/songs/8948733
eleventwelfth,1418542,+F-&-C+ (Murphy Radio ver.),11532609,/Eleventwelfth-and-murphy-radio-f-c-murphy-radio-ver-lyrics,/songs/11532609
eleventwelfth,1418542,With the Weight of It All,4025040,/Eleventwelfth-with-the-weight-of-it-all-lyrics,/songs/4025040
eleventwelfth,1418542,Still a Part of Your Home,4038388,/Eleventwelfth-still-a-part-of-your-home-lyrics,/songs/4038388
eleventwelfth,1418542,Violent Precaution (Silence Awaits),4025034,/Eleventwelfth-violent-precaution-silence-awaits-lyrics,/songs/4025034
eleventwelfth,1418542,"every question i withhold, every answer you never told",8948738,/Eleventwelfth-every-question-i-withhold-every-answer-you-never-told-lyrics,/songs/8948738
eleventwelfth,1418542,only if you weren’t so loud.,8948730,/Eleventwelfth-only-if-you-werent-so-loud-lyrics,/songs/8948730
Murphy Radio,2223468,Graduation Song,5746411,/Murphy-radio-graduation-song-lyrics,/songs/5746411
Murphy Radio,2223468,+F-&-C+ (Murphy Radio ver.),11532609,/Eleventwelfth-and-murphy-radio-f-c-murphy-radio-ver-lyrics,/songs/11532609
Murphy Radio,2223468,Hippo,5746395,/Murphy-radio-hippo-lyrics,/songs/5746395
Murphy Radio,2223468,Autumn,5790094,/Murphy-radio-autumn-lyrics,/songs/5790094
Murphy Radio,2223468,Penghujung Cerita,11515653,/Murphy-radio-penghujung-cerita-lyrics,/songs/11515653
Murphy Radio,2223468,Sports Between Trenches,5746405,/Murphy-radio-sports-between-trenches-lyrics,/songs/5746405
Murphy Radio,2223468,No Friends No Master,5746404,/Murphy-radio-no-friends-no-master-lyrics,/songs/5746404
Murphy Radio,2223468,Gracias,5746408,/Murphy-radio-gracias-lyrics,/songs/5746408
Murphy Radio,2223468,Pudar,11515628,/Murphy-radio-pudar-lyrics,/songs/11515628
Murphy Radio,2223468,Godpseed,5746412,/Murphy-radio-godpseed-lyrics,/songs/5746412
Murphy Radio,2223468,Blossoms and Paw,5746406,/Murphy-radio-blossoms-and-paw-lyrics,/songs/5746406
Murphy Radio,2223468,Summertime Loneliness,5746407,/Murphy-radio-summertime-loneliness-lyrics,/songs/5746407
Murphy Radio,2223468,Tired Song,5746410,/Murphy-radio-tired-song-lyrics,/songs/5746410
Murphy Radio,2223468,Sandy,5535250,/Murphy-radio-sandy-lyrics,/songs/5535250
Murphy Radio,2223468,Post Holiday,5746409,/Murphy-radio-post-holiday-lyrics,/songs/5746409
Heals,1224811,Heart On Ice,4574676,/Rod-wave-heart-on-ice-lyrics,/songs/4574676
Heals,1224811,Street Runner,6480399,/Rod-wave-street-runner-lyrics,/songs/6480399
Heals,1224811,Great Gatsby,9433756,/Rod-wave-great-gatsby-lyrics,/songs/9433756
Heals,1224811,Boyz Don’t Cry,9515501,/Rod-wave-boyz-dont-cry-lyrics,/songs/9515501
Heals,1224811,Tombstone,6223962,/Rod-wave-tombstone-lyrics,/songs/6223962
Heals,1224811,Letter From Houston,5808680,/Rod-wave-letter-from-houston-lyrics,/songs/5808680
Heals,1224811,Cold December,6841820,/Rod-wave-cold-december-lyrics,/songs/6841820
Heals,1224811,Girl of My Dreams,5408405,/Rod-wave-girl-of-my-dreams-lyrics,/songs/5408405
Heals,1224811,By Your Side,7392240,/Rod-wave-by-your-side-lyrics,/songs/7392240
Heals,1224811,Rags2Riches 2,5507256,/Rod-wave-rags2riches-2-lyrics,/songs/5507256
Heals,1224811,25,10972409,/Rod-wave-25-lyrics,/songs/10972409
Heals,1224811,Dark Clouds,5052055,/Rod-wave-dark-clouds-lyrics,/songs/5052055
Heals,1224811,Poison,4986533,/Rod-wave-poison-lyrics,/songs/4986533
Heals,1224811,​Death Enclaimed,5693136,/Youngboy-never-broke-again-death-enclaimed-lyrics,/songs/5693136
Heals,1224811,Paint the Sky Red,4624341,/Rod-wave-paint-the-sky-red-lyrics,/songs/4624341
Beeswax,1523179,Fix,3830212,/Beeswax-fix-lyrics,/songs/3830212
Beeswax,1523179,0312,4619351,/Beeswax-0312-lyrics,/songs/4619351
Beeswax,1523179,Admire,5025775,/Beeswax-admire-lyrics,/songs/5025775
Beeswax,1523179,Maze of Mind,4174016,/Beeswax-maze-of-mind-lyrics,/songs/4174016
Beeswax,1523179,The Loaded Ashtray,5253904,/Beeswax-the-loaded-ashtray-lyrics,/songs/5253904
Beeswax,1523179,Pills,4290742,/Beeswax-pills-lyrics,/songs/4290742
Beeswax,1523179,Refugee,5253897,/Beeswax-refugee-lyrics,/songs/5253897
Beeswax,1523179,Escape The Truth,5280684,/Beeswax-escape-the-truth-lyrics,/songs/5280684
Beeswax,1523179,Bleed,5280696,/Beeswax-bleed-lyrics,/songs/5280696
Beeswax,1523179,Autumn,5253947,/Beeswax-autumn-lyrics,/songs/5253947
Beeswax,1523179,Take Me Home,5280698,/Beeswax-take-me-home-lyrics,/songs/5280698
Beeswax,1523179,"Start The Line, Break It All",5280701,/Beeswax-start-the-line-break-it-all-lyrics,/songs/5280701
Beeswax,1523179,Tell Me,5253893,/Beeswax-tell-me-lyrics,/songs/5253893
Beeswax,1523179,Maybe We’re Not In Parallel Universe Anymore,5280709,/Beeswax-maybe-were-not-in-parallel-universe-anymore-lyrics,/songs/5280709
Beeswax,1523179,Graduation,5280707,/Beeswax-graduation-lyrics,/songs/5280707
Hulica,1910521,"An imperfect mangrove, Pt. I",5515088,/Hulica-an-imperfect-mangrove-pt-i-lyrics,/songs/5515088
Hulica,1910521,Our passions are starting to unattached,7853760,/Hulica-our-passions-are-starting-to-unattached-lyrics,/songs/7853760
Hulica,1910521,The future is a raffle to go stale,9088529,/Hulica-the-future-is-a-raffle-to-go-stale-lyrics,/songs/9088529
Hulica,1910521,"I heard you like jazz, but i’m in a fast jazz band that you won’t be able to dance with",7853757,/Hulica-i-heard-you-like-jazz-but-im-in-a-fast-jazz-band-that-you-wont-be-able-to-dance-with-lyrics,/songs/7853757
Hulica,1910521,The soldiers that generate farewell,4863102,/Hulica-the-soldiers-that-generate-farewell-lyrics,/songs/4863102
Hulica,1910521,...yang tersamar dengan anggunnya,9088611,/Hulica-yang-tersamar-dengan-anggunnya-lyrics,/songs/9088611
Hulica,1910521,Hokkaido’s electone girl,4763895,/Hulica-hokkaidos-electone-girl-lyrics,/songs/4763895
Hulica,1910521,Neglected warmth,6264233,/Hulica-neglected-warmth-lyrics,/songs/6264233
Hulica,1910521,Oh abby! you’re so cool! how can i be like you?,6264249,/Hulica-oh-abby-youre-so-cool-how-can-i-be-like-you-lyrics,/songs/6264249
Hulica,1910521,Beyond/untold,6264186,/Hulica-beyond-untold-lyrics,/songs/6264186
Polka Wars,1185851,Rangkum,3177010,/Polka-wars-rangkum-lyrics,/songs/3177010
Polka Wars,1185851,Fatamorgana,4545537,/Polka-wars-fatamorgana-lyrics,/songs/4545537
Polka Wars,1185851,Mandiri,4060344,/Polka-wars-mandiri-lyrics,/songs/4060344
Polka Wars,1185851,Suar,4545541,/Polka-wars-suar-lyrics,/songs/4545541
Polka Wars,1185851,Mapan,3845377,/Polka-wars-mapan-lyrics,/songs/3845377
Polka Wars,1185851,Alkisah,4545548,/Polka-wars-alkisah-lyrics,/songs/4545548
Polka Wars,1185851,Rekam Jejak,3845406,/Polka-wars-rekam-jejak-lyrics,/songs/3845406
Polka Wars,1185851,Seek,3300941,/Polka-wars-seek-lyrics,/songs/3300941
Polka Wars,1185851,Avatar,4545539,/Polka-wars-avatar-lyrics,/songs/4545539
Polka Wars,1185851,Terai,4545562,/Polka-wars-terai-lyrics,/songs/4545562
Polka Wars,1185851,Bunga,4545545,/Polka-wars-bunga-lyrics,/songs/4545545
Polka Wars,1185851,Mokelé,3549961,/Polka-wars-mokele-lyrics,/songs/3549961
Polka Wars,1185851,Rimba,4545565,/Polka-wars-rimba-lyrics,/songs/4545565
Polka Wars,1185851,Temaram,4545566,/Polka-wars-temaram-lyrics,/songs/4545566
Polka Wars,1185851,Lovers,4606828,/Polka-wars-lovers-lyrics,/songs/4606828
Bedchamber,1532471,Malam,3918328,/Bap-idn-malam-lyrics,/songs/3918328
Bedchamber,1532471,Out of Line,3851478,/Bedchamber-out-of-line-lyrics,/songs/3851478
Bedchamber,1532471,"Désolé, Du Soleil",5268540,/Bedchamber-desole-du-soleil-lyrics,/songs/5268540
Bedchamber,1532471,Falter,5268534,/Bedchamber-falter-lyrics,/songs/5268534
Bedchamber,1532471,Capa City,9519402,/Bedchamber-capa-city-lyrics,/songs/9519402
Bedchamber,1532471,Tired Eyes,7863468,/Bedchamber-tired-eyes-lyrics,/songs/7863468
Bedchamber,1532471,Perennial,7863460,/Bedchamber-perennial-lyrics,/songs/7863460
Bedchamber,1532471,Geography,5746350,/Bedchamber-geography-lyrics,/songs/5746350
Bedchamber,1532471,Ride,5746351,/Bedchamber-ride-lyrics,/songs/5746351
Bedchamber,1532471,Moon,5746352,/Bedchamber-moon-lyrics,/songs/5746352
Bedchamber,1532471,Peak Season,9519403,/Bedchamber-peak-season-lyrics,/songs/9519403
Bedchamber,1532471,Departure,7863450,/Bedchamber-departure-lyrics,/songs/7863450
Bedchamber,1532471,Youth,7863454,/Bedchamber-youth-lyrics,/songs/7863454
Bedchamber,1532471,New Times,9519404,/Bedchamber-new-times-lyrics,/songs/9519404
Bedchamber,1532471,Natural,5746356,/Bedchamber-natural-lyrics,/songs/5746356
Hindia,1550249,Peradaban,3836277,/Feast-peradaban-lyrics,/songs/3836277
Hindia,1550249,Secukupnya,4524148,/Hindia-secukupnya-lyrics,/songs/4524148
Hindia,1550249,Rumah ke Rumah,4985221,/Hindia-rumah-ke-rumah-lyrics,/songs/4985221
Hindia,1550249,Tarot,10715279,/Feast-tarot-lyrics,/songs/10715279
Hindia,1550249,Berita Kehilangan,3890909,/Feast-berita-kehilangan-lyrics,/songs/3890909
Hindia,1550249,Kami Belum Tentu,3956217,/Feast-kami-belum-tentu-lyrics,/songs/3956217
Hindia,1550249,Evaluasi,4410352,/Hindia-evaluasi-lyrics,/songs/4410352
Hindia,1550249,everything u are,11513409,/Hindia-everything-u-are-lyrics,/songs/11513409
Hindia,1550249,Untuk Apa/Untuk Apa?,4985211,/Hindia-untuk-apa-untuk-apa-lyrics,/songs/4985211
Hindia,1550249,Kelelawar,3850309,/Feast-kelelawar-lyrics,/songs/3850309
Hindia,1550249,Nina,10348883,/Feast-nina-lyrics,/songs/10348883
Hindia,1550249,Membasuh,4704028,/Hindia-membasuh-lyrics,/songs/4704028
Hindia,1550249,Tarian Penghancur Raya,5004202,/Feast-tarian-penghancur-raya-lyrics,/songs/5004202
Hindia,1550249,Arteri,10715274,/Feast-arteri-lyrics,/songs/10715274
Hindia,1550249,Dalam Hitungan,4661057,/Feast-dalam-hitungan-lyrics,/songs/4661057
.Feast,628199,Peradaban,3836277,/Feast-peradaban-lyrics,/songs/3836277
.Feast,628199,Tarot,10715279,/Feast-tarot-lyrics,/songs/10715279
.Feast,628199,Berita Kehilangan,3890909,/Feast-berita-kehilangan-lyrics,/songs/3890909
.Feast,628199,Kami Belum Tentu,3956217,/Feast-kami-belum-tentu-lyrics,/songs/3956217
.Feast,628199,Kelelawar,3850309,/Feast-kelelawar-lyrics,/songs/3850309
.Feast,628199,Nina,10348883,/Feast-nina-lyrics,/songs/10348883
.Feast,628199,Tarian Penghancur Raya,5004202,/Feast-tarian-penghancur-raya-lyrics,/songs/5004202
.Feast,628199,Arteri,10715274,/Feast-arteri-lyrics,/songs/10715274
.Feast,628199,Dalam Hitungan,4661057,/Feast-dalam-hitungan-lyrics,/songs/4661057
.Feast,628199,"o,Tuan",10715275,/Feast-otuan-lyrics,/songs/10715275
.Feast,628199,Sectumsempra,3850439,/Feast-sectumsempra-lyrics,/songs/3850439
.Feast,628199,Minggir!,3970158,/Feast-minggir-lyrics,/songs/3970158
.Feast,628199,Watcher of the Wall,3850415,/Feast-watcher-of-the-wall-lyrics,/songs/3850415
.Feast,628199,Metakritik,10715278,/Feast-metakritik-lyrics,/songs/10715278
.Feast,628199,Jerusalem,3850614,/Feast-jerusalem-lyrics,/songs/3850614
Efek Rumah Kaca,1031300,Sebelah Mata,2908783,/Efek-rumah-kaca-sebelah-mata-lyrics,/songs/2908783
Efek Rumah Kaca,1031300,Desember,2908801,/Efek-rumah-kaca-desember-lyrics,/songs/2908801
Efek Rumah Kaca,1031300,Seperti Rahim Ibu,3563227,/Efek-rumah-kaca-seperti-rahim-ibu-lyrics,/songs/3563227
Efek Rumah Kaca,1031300,Putih,3263464,/Efek-rumah-kaca-putih-lyrics,/songs/3263464
Efek Rumah Kaca,1031300,Cinta Melulu,2908778,/Efek-rumah-kaca-cinta-melulu-lyrics,/songs/2908778
Efek Rumah Kaca,1031300,Kamar Gelap,2908829,/Efek-rumah-kaca-kamar-gelap-lyrics,/songs/2908829
Efek Rumah Kaca,1031300,Di Udara,2908772,/Efek-rumah-kaca-di-udara-lyrics,/songs/2908772
Efek Rumah Kaca,1031300,Biru,3263439,/Efek-rumah-kaca-biru-lyrics,/songs/3263439
Efek Rumah Kaca,1031300,Kau dan Aku Menuju Ruang Hampa,2908809,/Efek-rumah-kaca-kau-dan-aku-menuju-ruang-hampa-lyrics,/songs/2908809
Efek Rumah Kaca,1031300,Merah,3263412,/Efek-rumah-kaca-merah-lyrics,/songs/3263412
Efek Rumah Kaca,1031300,Melankolia,2908776,/Efek-rumah-kaca-melankolia-lyrics,/songs/2908776
